trade_date,commid,open_price,high_price,low_price,close_price,clear_price,vol,hold
2016-3-18,CF1609,10185,10460,10185,10380,10365,500574,590984
2016-3-18,CF1611,10215,10390,10010,10010,10315,234,858
2016-3-18,CF1701,10080,10300,10070,10235,10215,202862,323134
2016-3-18,CF1703,10150,10310,10150,10245,10260,178,132
2016-3-21,CF1605,10945,10990,10840,10920,10920,13206,63120
2016-3-21,CF1607,10560,10670,10510,10610,10610,200,388
2016-3-21,CF1609,10380,10510,10270,10500,10415,491512,611686
2016-3-21,CF1611,10320,10375,10200,10330,10280,250,1006
2016-3-21,CF1701,10210,10295,10125,10270,10215,186766,348162
2016-3-21,CF1703,10210,10325,10150,10315,10245,110,174
2016-3-22,CF1605,10970,11015,10875,10900,10945,10824,58680
2016-3-22,CF1607,10680,10690,10610,10630,10650,12,390
2016-3-22,CF1609,10520,10605,10440,10450,10525,396126,583548
2016-3-22,CF1611,10405,10510,10300,10315,10385,138,1086
2016-3-22,CF1701,10300,10355,10250,10265,10300,132570,351954
2016-3-22,CF1703,10290,10360,10280,10305,10315,42,188
2016-3-23,CF1605,10900,10970,10720,10945,10885,8086,56556
2016-3-23,CF1607,10600,10710,10600,10710,10655,4,390
2016-3-23,CF1609,10435,10610,10410,10535,10525,315354,576738
2016-3-23,CF1611,10325,10410,10305,10375,10345,228,1110
2016-3-23,CF1701,10250,10385,10225,10325,10315,113614,349728
2016-3-23,CF1703,10300,10400,10300,10325,10335,36,188
2016-3-24,CF1605,10915,10950,10800,10810,10875,6924,53650
2016-3-24,CF1607,0,0,0,0,10585,0,390
2016-3-24,CF1609,10500,10560,10350,10355,10450,302250,563944
2016-3-24,CF1611,10290,10325,10270,10270,10290,58,1112
2016-3-24,CF1701,10300,10345,10180,10180,10260,134882,355026
2016-3-24,CF1703,10265,10310,10225,10225,10275,58,180
2016-3-25,CF1605,10800,10870,10760,10870,10810,7000,51042
2016-3-25,CF1607,10555,10555,10535,10535,10545,4,388
2016-3-25,CF1609,10360,10430,10340,10420,10395,208124,576510
2016-3-25,CF1611,10285,10285,10220,10235,10240,118,1178
2016-3-25,CF1701,10210,10260,10185,10230,10225,88736,360388
2016-3-25,CF1703,10275,10285,10215,10220,10235,94,212
2016-3-28,CF1605,10870,10895,10815,10825,10855,6222,48318
2016-3-28,CF1607,10560,10580,10500,10500,10550,8,386
2016-3-28,CF1609,10440,10495,10350,10355,10420,219608,567438
2016-3-28,CF1611,10275,10285,10200,10200,10245,82,1182
2016-3-28,CF1701,10250,10285,10165,10170,10230,95678,363692
2016-3-28,CF1703,10240,10270,10195,10195,10235,64,224
2016-3-29,CF1605,10830,10875,10800,10815,10830,5832,45790
2016-3-29,CF1607,10495,10495,10405,10405,10470,22,366
2016-3-29,CF1609,10360,10430,10220,10235,10310,292840,561546
2016-3-29,CF1611,10195,10260,10090,10145,10160,112,1228
2016-3-29,CF1701,10180,10230,10030,10045,10120,124054,352706
2016-3-29,CF1703,10290,10290,10095,10095,10145,90,274
2016-3-30,CF1605,10850,10900,10805,10895,10870,4056,44880
2016-3-30,CF1607,10355,10505,10355,10460,10450,30,350
2016-3-30,CF1609,10250,10325,10210,10295,10280,150764,547478
2016-3-30,CF1611,10120,10145,10115,10145,10125,20,1222
2016-3-30,CF1701,10040,10110,10030,10100,10080,54212,350540
2016-3-30,CF1703,10125,10150,10115,10150,10125,12,280
2016-3-31,CF1605,10900,10970,10840,10900,10915,14900,37622
2016-3-31,CF1607,10390,10390,10390,10390,10390,2,350
2016-3-31,CF1609,10320,10350,10120,10200,10235,261980,535610
2016-3-31,CF1611,10180,10200,10020,10085,10100,340,1154
2016-3-31,CF1701,10125,10145,9890,9980,10010,146040,337976
2016-3-31,CF1703,10190,10190,9980,10030,10020,234,476
2016-4-1,CF1605,10905,10905,10850,10885,10870,4122,35996
2016-4-1,CF1607,10490,10490,10465,10470,10475,6,350
2016-4-1,CF1609,10215,10270,10185,10240,10230,169286,524440
2016-4-1,CF1611,10080,10135,10055,10130,10085,32,1152
2016-4-1,CF1701,10000,10055,9955,10030,10010,92560,347316
2016-4-1,CF1703,10055,10100,10045,10085,10070,26,486
2016-4-5,CF1605,10960,10995,10875,10895,10915,3434,33696
2016-4-5,CF1607,10390,10590,10390,10475,10480,10,348
2016-4-5,CF1609,10255,10355,10250,10315,10325,167668,531094
2016-4-5,CF1611,10150,10195,10140,10140,10175,102,1196
2016-4-5,CF1701,10040,10145,10035,10110,10110,82174,357914
2016-4-5,CF1703,10170,10190,10150,10160,10165,22,492
2016-4-6,CF1605,10945,10955,10895,10945,10935,7142,28250
2016-4-6,CF1607,10475,10560,10465,10515,10490,72,318
2016-4-6,CF1609,10335,10470,10320,10430,10410,275470,540520
2016-4-6,CF1611,10205,10300,10180,10215,10215,108,1244
2016-4-6,CF1701,10130,10200,10115,10155,10150,86710,355286
2016-4-6,CF1703,10200,10235,10180,10185,10200,34,488
2016-4-7,CF1605,10950,10950,10855,10885,10885,5962,23360
2016-4-7,CF1607,10520,10530,10470,10470,10505,8,316
2016-4-7,CF1609,10430,10450,10315,10375,10365,214218,543932
2016-4-7,CF1611,10225,10235,10120,10175,10170,124,1276
2016-4-7,CF1701,10150,10160,10055,10120,10100,90688,368578
2016-4-7,CF1703,10145,10185,10120,10185,10160,34,506
2016-4-8,CF1605,10900,10915,10845,10885,10870,4056,20646
2016-4-8,CF1607,10455,10485,10450,10470,10465,12,308
2016-4-8,CF1609,10380,10425,10330,10395,10375,188040,546156
2016-4-8,CF1611,10305,10305,10180,10210,10210,84,1274
2016-4-8,CF1701,10130,10145,10070,10120,10105,69850,365900
2016-4-8,CF1703,10150,10170,10140,10160,10155,12,514
2016-4-11,CF1605,10905,11200,10880,11185,11035,14790,16674
2016-4-11,CF1607,10550,10885,10530,10885,10750,96,312
2016-4-11,CF1609,10445,10790,10440,10790,10610,464400,561354
2016-4-11,CF1611,10290,10620,10255,10615,10530,796,1346
2016-4-11,CF1701,10190,10510,10155,10510,10340,247740,340818
2016-4-11,CF1703,10225,10565,10225,10565,10355,148,486
2016-4-12,CF1605,11175,11255,11085,11180,11155,9272,18206
2016-4-12,CF1607,11050,11050,10900,10930,11000,64,274
2016-4-12,CF1609,11000,11010,10810,10880,10885,613854,504480
2016-4-12,CF1611,10725,10725,10500,10555,10580,794,1512
2016-4-12,CF1701,10735,10735,10480,10545,10550,258462,324136
2016-4-12,CF1703,10690,10690,10535,10590,10585,138,562
2016-4-13,CF1605,11180,11605,11180,11605,11540,14512,22992
2016-4-13,CF1607,11080,11440,11080,11440,11375,226,328
2016-4-13,CF1609,10980,11325,10950,11325,11230,471990,534708
2016-4-13,CF1611,10620,11005,10620,11005,10890,730,1624
2016-4-13,CF1701,10615,10975,10585,10975,10880,295726,295262
2016-4-13,CF1703,10700,11010,10700,11010,10905,124,542
2016-4-14,CF1605,11580,11695,11250,11395,11450,25760,21924
2016-4-14,CF1607,11470,11700,11335,11565,11485,214,258
2016-4-14,CF1609,11565,11770,11345,11575,11545,1392538,406874
2016-4-14,CF1611,11120,11500,10860,11335,11270,852,1650
2016-4-14,CF1701,11240,11595,11055,11405,11310,631250,278540
2016-4-14,CF1703,11170,11565,11075,11395,11350,414,602
2016-4-15,CF1605,11345,11460,11210,11245,11350,4552,21358
2016-4-15,CF1607,11450,11550,11250,11370,11420,326,294
2016-4-15,CF1609,11470,11525,11190,11255,11320,998946,473110
2016-4-15,CF1611,11155,11265,10990,11055,11155,578,1754
2016-4-15,CF1701,11300,11370,11005,11085,11165,427612,328140
2016-4-15,CF1703,11345,11355,11050,11100,11180,272,680
2016-4-18,CF1605,11195,11805,11195,11805,11670,5510,22004
2016-4-18,CF1607,11210,11880,11210,11880,11675,452,484
2016-4-18,CF1609,11190,11775,11150,11775,11460,877074,497162
2016-4-18,CF1611,10865,11605,10865,11555,11370,388,1842
2016-4-18,CF1701,11000,11615,10960,11615,11265,267036,340334
2016-4-18,CF1703,11035,11630,11030,11630,11455,252,838
2016-4-19,CF1605,11855,12020,11745,11840,11880,9224,22438
2016-4-19,CF1607,11990,12070,11800,11950,11985,1018,964
2016-4-19,CF1609,12260,12265,12020,12175,12160,1379634,355664
2016-4-19,CF1611,11805,11825,11620,11825,11815,712,2012
2016-4-19,CF1701,11920,12035,11815,11935,11915,530012,286556
2016-4-19,CF1703,11830,12000,11630,11900,11875,602,892
2016-4-20,CF1605,11880,12360,11880,12360,12250,5752,22074
2016-4-20,CF1607,12255,12465,12230,12465,12355,432,1124
2016-4-20,CF1609,12245,12650,12220,12650,12545,1530498,352420
2016-4-20,CF1611,11980,12645,11980,12600,12500,2404,2146
2016-4-20,CF1701,12000,12395,11995,12395,12330,550094,263460
2016-4-20,CF1703,12225,12350,12120,12350,12285,866,1114
2016-4-21,CF1605,12030,12740,11945,12740,12480,4050,22300
2016-4-21,CF1607,12170,12850,12100,12850,12400,306,1310
2016-4-21,CF1609,12400,13425,12215,13355,12970,2333564,300098
2016-4-21,CF1611,12305,13000,12050,13000,12665,2060,2288
2016-4-21,CF1701,12110,13195,11995,13085,12700,727234,233570
2016-4-21,CF1703,11870,13145,11870,13055,12815,1358,1160
2016-4-22,CF1605,12860,13080,12205,12385,12675,8902,21890
2016-4-22,CF1607,13105,13220,12400,12560,12805,3836,3902
2016-4-22,CF1609,13265,13450,12615,12840,12985,2864938,292810
2016-4-22,CF1611,13000,13140,12435,12600,12800,1728,1756
2016-4-22,CF1701,13000,13195,12380,12580,12745,729448,236632
2016-4-22,CF1703,12935,13170,12460,12585,12775,870,1332
2016-4-25,CF1605,12275,12825,12270,12395,12440,7218,21388
2016-4-25,CF1607,12490,12975,12450,12605,12645,548,4042
2016-4-25,CF1609,12880,13255,12665,12810,12905,1619204,290402
2016-4-25,CF1611,12520,12950,12520,12630,12690,466,1764
2016-4-25,CF1701,12640,12980,12425,12655,12680,417052,234320
2016-4-25,CF1703,12655,12955,12500,12695,12660,1266,1534
2016-4-26,CF1605,12705,12940,12335,12600,12735,5940,20178
2016-4-26,CF1607,12605,13115,12500,12745,12805,1356,4076
2016-4-26,CF1609,12855,13375,12650,12940,13050,2479884,353042
2016-4-26,CF1611,12700,13200,12680,12965,13005,1356,2354
2016-4-26,CF1701,12685,13190,12620,13000,13015,801228,271222
2016-4-26,CF1703,12750,13170,12700,12990,13035,1096,1308
2016-4-27,CF1605,12650,12760,12275,12435,12500,2376,19724
2016-4-27,CF1607,12865,12865,12360,12510,12635,622,3994
2016-4-27,CF1609,12995,13135,12570,12805,12835,1285904,348820
2016-4-27,CF1611,13045,13375,12700,12825,12975,1004,2504
2016-4-27,CF1701,13085,13260,12745,12920,12985,452144,275742
2016-4-27,CF1703,13120,13250,12760,12885,13000,500,1340
2016-4-28,CF1605,12460,12465,11880,12005,12230,4996,18914
2016-4-28,CF1607,12545,12620,12020,12220,12480,1348,3656
2016-4-28,CF1609,12870,12885,12210,12350,12555,1142262,333154
2016-4-28,CF1611,12840,12840,12325,12440,12610,278,2492
2016-4-28,CF1701,12965,12995,12335,12440,12640,389676,240550
2016-4-28,CF1703,12955,12955,12350,12500,12655,898,1414
2016-4-29,CF1605,11970,12210,11970,12165,12095,3206,18322
2016-4-29,CF1607,12200,12400,12140,12320,12270,412,3742
2016-4-29,CF1609,12345,12640,12290,12555,12475,892932,318750
2016-4-29,CF1611,12295,12640,12295,12540,12495,210,2482
2016-4-29,CF1701,12420,12720,12340,12600,12530,238228,244854
2016-4-29,CF1703,12495,12700,12415,12625,12530,120,1396
2016-5-3,CF1605,12165,12505,12165,12400,12345,878,17880
2016-5-3,CF1607,12435,12655,12325,12515,12480,184,3818
2016-5-3,CF1609,12615,12905,12545,12755,12725,558500,314718
2016-5-3,CF1611,12635,12920,12625,12785,12800,176,2464
2016-5-3,CF1701,12700,12990,12660,12845,12835,202238,249258
2016-5-3,CF1703,12710,12980,12680,12825,12805,218,1344
2016-5-4,CF1605,12400,12750,12045,12140,12160,1198,17488
2016-5-4,CF1607,12400,12400,12230,12295,12325,222,3890
2016-5-4,CF1609,12660,12680,12440,12530,12545,571242,327210
2016-5-4,CF1611,12700,12705,12545,12585,12635,140,2478
2016-5-4,CF1701,12750,12760,12545,12620,12655,184046,248824
2016-5-4,CF1703,12745,12755,12575,12665,12650,124,1352
2016-5-5,CF1605,12240,12240,12130,12140,12160,894,16938
2016-5-5,CF1607,12280,12355,12280,12345,12310,476,3550
2016-5-5,CF1609,12570,12600,12460,12565,12525,392690,326224
2016-5-5,CF1611,12540,12615,12515,12550,12560,118,2482
2016-5-5,CF1701,12660,12685,12550,12625,12610,90620,244352
2016-5-5,CF1703,12695,12695,12580,12600,12625,150,1374
2016-5-6,CF1605,12225,12225,11940,12010,12030,1258,16146
2016-5-6,CF1607,12500,12570,12050,12135,12190,324,3446
2016-5-6,CF1609,12620,12740,12230,12350,12440,674056,294042
2016-5-6,CF1611,12720,12720,12245,12360,12460,182,2466
2016-5-6,CF1701,12670,12805,12250,12400,12455,232746,220652
2016-5-6,CF1703,12715,12800,12300,12400,12445,440,1350
2016-5-9,CF1605,12160,12160,11620,11840,11905,1608,14812
2016-5-9,CF1607,12260,12270,11710,11945,11940,1334,2604
2016-5-9,CF1609,12370,12485,11865,12165,12165,733250,270106
2016-5-9,CF1611,12430,12430,11955,12085,12175,102,2442
2016-5-9,CF1701,12445,12520,11960,12185,12235,210012,214516
2016-5-9,CF1703,12445,12490,11995,12120,12090,610,1470
2016-5-10,CF1605,11800,12010,11800,12010,11950,406,14686
2016-5-10,CF1607,11835,12075,11835,12045,11995,294,2454
2016-5-10,CF1609,12115,12270,12015,12240,12170,549446,270068
2016-5-10,CF1611,12130,12215,12080,12210,12140,66,2438
2016-5-10,CF1701,12120,12280,12060,12240,12185,112890,212968
2016-5-10,CF1703,12160,12240,12110,12195,12175,244,1496
2016-5-11,CF1605,11980,12190,11980,12090,12110,486,14634
2016-5-11,CF1607,12055,12245,12025,12155,12130,68,2446
2016-5-11,CF1609,12280,12420,12175,12335,12295,401174,277284
2016-5-11,CF1611,12200,12380,12195,12295,12290,186,2450
2016-5-11,CF1701,12255,12435,12200,12365,12325,97638,218352
2016-5-11,CF1703,12255,12405,12205,12345,12335,118,1520
2016-5-12,CF1605,11950,12480,11950,12370,12315,302,14526
2016-5-12,CF1607,12100,12530,12035,12430,12205,638,2468
2016-5-12,CF1609,12280,12695,12130,12530,12455,732300,304478
2016-5-12,CF1611,12230,12645,12150,12520,12455,242,2414
2016-5-12,CF1701,12345,12735,12160,12580,12485,193692,227652
2016-5-12,CF1703,12315,12675,12210,12575,12430,162,1524
2016-5-13,CF1605,12035,12145,12000,12010,12080,1978,12854
2016-5-13,CF1607,12325,12325,12080,12160,12180,184,2358
2016-5-13,CF1609,12470,12640,12180,12300,12375,656946,258696
2016-5-13,CF1611,12490,12490,12190,12290,12350,84,2404
2016-5-13,CF1701,12535,12685,12230,12330,12415,206860,214608
2016-5-13,CF1703,12530,12545,12135,12305,12330,336,1444
2016-5-16,CF1605,11920,12275,11920,11980,12040,3926,0
2016-5-16,CF1607,12345,12355,12155,12175,12185,188,2358
2016-5-16,CF1609,12305,12520,12205,12335,12365,375612,267500
2016-5-16,CF1611,12230,12440,12230,12265,12315,40,2402
2016-5-16,CF1701,12340,12520,12230,12320,12375,116776,218112
2016-5-16,CF1703,12280,12460,12255,12305,12335,178,1396
2016-5-17,CF1607,12230,12275,12195,12260,12245,410,2298
2016-5-17,CF1609,12350,12475,12310,12440,12390,322788,271672
2016-5-17,CF1611,12370,12375,12265,12345,12320,32,2402
2016-5-17,CF1701,12365,12420,12265,12385,12350,106628,208224
2016-5-17,CF1703,12360,12410,12300,12390,12370,804,1256
2016-5-17,CF1705,12360,12495,12330,12430,12435,2912,2420
2016-5-18,CF1607,12335,12620,12335,12370,12490,488,2338
2016-5-18,CF1609,12475,12835,12450,12550,12635,862128,282200
2016-5-18,CF1611,12400,12660,12390,12390,12540,110,2408
2016-5-18,CF1701,12410,12720,12370,12450,12550,212014,205516
2016-5-18,CF1703,12465,12735,12420,12455,12585,300,1230
2016-5-18,CF1705,12450,12840,12450,12595,12670,4276,4132
2016-5-19,CF1607,12430,12575,12395,12570,12490,234,2280
2016-5-19,CF1609,12580,12755,12525,12740,12665,597006,292284
2016-5-19,CF1611,12550,12585,12460,12585,12535,94,2376
2016-5-19,CF1701,12490,12620,12425,12595,12545,121344,206256
2016-5-19,CF1703,12485,12655,12470,12635,12565,444,1180
2016-5-19,CF1705,12600,12740,12570,12700,12660,1304,4678
2016-5-20,CF1607,12650,12700,12545,12610,12645,198,2292
2016-5-20,CF1609,12740,12885,12645,12745,12765,455710,289098
2016-5-20,CF1611,12625,12625,12540,12545,12570,70,2380
2016-5-20,CF1701,12595,12660,12485,12550,12570,92206,201044
2016-5-20,CF1703,12650,12680,12565,12580,12625,88,1138
2016-5-20,CF1705,12675,12765,12595,12635,12655,2702,6052
2016-5-23,CF1607,12630,12640,12295,12315,12385,546,2346
2016-5-23,CF1609,12715,12815,12350,12390,12540,533178,243788
2016-5-23,CF1611,12570,12570,12255,12300,12395,130,2364
2016-5-23,CF1701,12535,12595,12240,12280,12370,124376,185748
2016-5-23,CF1703,12615,12615,12300,12405,12405,176,1100
2016-5-23,CF1705,12655,12660,12315,12410,12450,2604,6036
2016-5-24,CF1607,12295,12380,12250,12265,12285,826,2396
2016-5-24,CF1609,12385,12470,12260,12415,12365,405204,244700
2016-5-24,CF1611,12200,12360,12200,12315,12290,54,2364
2016-5-24,CF1701,12250,12405,12185,12355,12295,102516,190278
2016-5-24,CF1703,12260,12375,12250,12335,12310,34,1078
2016-5-24,CF1705,12395,12470,12285,12440,12400,1620,6010
2016-5-25,CF1607,12390,12465,12185,12310,12380,380,2154
2016-5-25,CF1609,12455,12650,12250,12480,12410,481910,237080
2016-5-25,CF1611,12380,12450,12155,12390,12300,370,2348
2016-5-25,CF1701,12380,12590,12200,12405,12360,113966,193042
2016-5-25,CF1703,12470,12495,12300,12400,12415,72,1090
2016-5-25,CF1705,12595,12600,12310,12495,12450,2028,6482
2016-5-26,CF1607,12370,12800,12370,12800,12605,638,2326
2016-5-26,CF1609,12500,13035,12455,13035,12720,696486,322838
2016-5-26,CF1611,12435,12915,12400,12915,12490,176,2348
2016-5-26,CF1701,12430,12980,12380,12975,12615,137716,198920
2016-5-26,CF1703,12460,12980,12460,12980,12660,220,1026
2016-5-26,CF1705,12495,12950,12485,12910,12675,4878,7316
2016-5-27,CF1607,12925,13040,12740,12810,12890,232,2396
2016-5-27,CF1609,13055,13260,12855,13100,13040,1077118,360148
2016-5-27,CF1611,12915,12955,12680,12845,12800,142,2352
2016-5-27,CF1701,12935,13035,12685,12810,12820,230328,205550
2016-5-27,CF1703,12980,13025,12700,12835,12880,218,954
2016-5-27,CF1705,12980,13005,12685,12840,12820,5542,8648
2016-5-30,CF1607,12875,13175,12875,13175,13055,160,2486
2016-5-30,CF1609,13055,13390,12965,13330,13175,752022,398842
2016-5-30,CF1611,12770,13010,12770,13010,12900,188,2390
2016-5-30,CF1701,12785,13000,12730,12975,12870,137288,206884
2016-5-30,CF1703,12870,13000,12765,13000,12900,134,922
2016-5-30,CF1705,12800,13005,12775,12960,12890,4790,9298
2016-5-31,CF1607,13115,13130,12630,12630,12985,126,2422
2016-5-31,CF1609,13300,13375,12820,12840,13120,661088,339240
2016-5-31,CF1611,12960,12970,12675,12675,12840,126,2398
2016-5-31,CF1701,13005,13045,12650,12660,12875,114872,196340
2016-5-31,CF1703,12980,13000,12755,12755,12910,94,904
2016-5-31,CF1705,12965,13015,12660,12670,12865,4524,9924
2016-6-1,CF1607,12655,12755,12395,12475,12520,650,2138
2016-6-1,CF1609,12805,12930,12465,12575,12710,792096,296478
2016-6-1,CF1611,12685,12685,12295,12380,12555,172,2346
2016-6-1,CF1701,12645,12715,12270,12395,12520,161742,188090
2016-6-1,CF1703,12625,12655,12400,12425,12460,266,986
2016-6-1,CF1705,12655,12730,12325,12450,12535,5178,12308
2016-6-2,CF1607,12540,12600,12470,12510,12520,456,2166
2016-6-2,CF1609,12620,12800,12530,12590,12650,463298,289380
2016-6-2,CF1611,12450,12555,12405,12405,12465,110,2336
2016-6-2,CF1701,12430,12580,12360,12410,12455,81964,182458
2016-6-2,CF1703,12475,12570,12410,12420,12480,238,850
2016-6-2,CF1705,12425,12630,12425,12480,12510,3876,13556
2016-6-3,CF1607,12615,12615,12375,12435,12450,544,2324
2016-6-3,CF1609,12640,12740,12390,12470,12580,544164,301992
2016-6-3,CF1611,12450,12495,12280,12280,12395,86,2322
2016-6-3,CF1701,12450,12545,12270,12330,12410,96766,195934
2016-6-3,CF1703,12525,12525,12320,12345,12375,114,852
2016-6-3,CF1705,12520,12605,12365,12390,12475,2574,14054
2016-6-6,CF1607,12450,12625,12395,12625,12535,340,2326
2016-6-6,CF1609,12590,12735,12465,12675,12610,462032,296864
2016-6-6,CF1611,12495,12495,12365,12495,12420,16,2314
2016-6-6,CF1701,12410,12540,12330,12515,12450,95434,203062
2016-6-6,CF1703,12430,12560,12395,12505,12495,136,862
2016-6-6,CF1705,12495,12625,12420,12605,12565,6310,14914
2016-6-7,CF1607,12850,12900,12750,12865,12845,952,2446
2016-6-7,CF1609,12765,13120,12735,13005,12965,762326,320626
2016-6-7,CF1611,12650,12855,12650,12800,12730,136,2346
2016-6-7,CF1701,12635,12855,12580,12790,12735,142114,203770
2016-6-7,CF1703,12695,12855,12685,12815,12780,262,898
2016-6-7,CF1705,12725,12920,12680,12855,12800,3722,14484
2016-6-8,CF1607,12840,12865,12610,12750,12735,158,2480
2016-6-8,CF1609,13000,13025,12700,12900,12855,469266,288458
2016-6-8,CF1611,12665,12730,12565,12715,12665,34,2348
2016-6-8,CF1701,12780,12820,12525,12730,12655,97938,208504
2016-6-8,CF1703,12700,12750,12590,12720,12630,86,872
2016-6-8,CF1705,12870,12870,12625,12800,12730,1582,14632
2016-6-13,CF1607,12760,13050,12760,12850,12955,542,2706
2016-6-13,CF1609,12835,13255,12830,13025,13100,402220,307354
2016-6-13,CF1611,12800,12950,12785,12790,12885,100,2346
2016-6-13,CF1701,12655,12970,12655,12820,12850,97326,212104
2016-6-13,CF1703,12845,12960,12820,12910,12900,308,836
2016-6-13,CF1705,12750,13050,12745,12895,12945,3772,15540
2016-6-14,CF1607,12950,12960,12695,12695,12765,326,2660
2016-6-14,CF1609,13035,13170,12810,12845,12965,384874,277912
2016-6-14,CF1611,12880,12880,12635,12660,12720,30,2342
2016-6-14,CF1701,12840,12920,12615,12670,12755,106950,213604
2016-6-14,CF1703,12800,12915,12640,12675,12765,108,816
2016-6-14,CF1705,13000,13000,12660,12690,12855,12306,20946
2016-6-15,CF1607,12645,12780,12625,12730,12730,1792,2752
2016-6-15,CF1609,12830,12925,12730,12780,12815,348866,264952
2016-6-15,CF1611,12610,12730,12600,12680,12650,70,2350
